channel_a,timestamp_a,channel_b,timestamp_b,channel_c,timestamp_c,channel_d,timestamp_d
646.874708134446,1764214301.1091933,643.7589331210908,1764214301.3340943,643.5634013617392,1764214301.560917,654.3128533497332,1764214301.7392213
646.2665825302787,1764214301.9641845,643.5421661560491,1764214302.1439724,643.6657106261313,1764214302.3707201,654.62239108392,1764214302.594236
646.1269418855477,1764214302.8192766,644.1612165500085,1764214302.998689,643.5593017243121,1764214303.225055,655.2464442054855,1764214303.454004
646.1861436046111,1764214303.7188485,643.5418327377578,1764214303.944313,643.6897519189384,1764214304.1690903,655.476706519077,1764214304.3937669
645.8310232487986,1764214304.6188025,643.6086382589762,1764214304.8443663,643.7217317688517,1764214305.0692294,654.1266226584921,1764214305.293987
646.8022659715803,1764214305.5319142,642.7437256950776,1764214305.744293,643.5562221701455,1764214305.9688773,654.6432167989083,1764214306.1937332
646.254285137809,1764214306.4186456,643.8101615330037,1764214306.644236,643.777895561658,1764214306.8686748,655.1922694852976,1764214307.093496
647.0207868375098,1764214307.3194735,643.6900722892863,1764214307.551904,643.7094940038805,1764214307.7709699,654.2993528880255,1764214307.9947164
646.3728066198097,1764214308.2194479,643.7497550055666,1764214308.398821,643.5224738384447,1764214308.6303089,654.1642695288692,1764214308.8492546
646.3370470272589,1764214309.0737536,643.8447991771878,1764214309.2987607,643.8047478246052,1764214309.4824076,655.3390026779355,1764214309.7049224
646.2879227384778,1764214309.9299493,643.8398456847954,1764214310.1092165,643.641626014471,1764214310.335071,654.3486787988572,1764214310.561815
645.6001403347905,1764214310.7846274,642.5812521676228,1764214311.0090032,642.9343943166963,1764214311.2351856,653.329424589253,1764214311.4586163
645.6107276720666,1764214311.68458,642.5968755814745,1764214311.922959,642.945751495399,1764214312.1339703,653.3762043920557,1764214312.3596678
645.6325856630664,1764214312.588045,642.5833691839391,1764214312.8101087,642.9739186945968,1764214313.033574,653.4018233246896,1764214313.2605193
645.677601994115,1764214313.487837,642.5373388376914,1764214313.7090552,642.9918493403027,1764214313.934805,653.106065400293,1764214314.1141853
645.6324854345831,1764214314.340853,642.4923416186136,1764214314.5341628,642.9506248449833,1764214314.744384,653.3611953362365,1764214314.9689257
645.6201744367788,1764214315.1938658,642.6018243743799,1764214315.4191878,642.9746886042938,1764214315.6443295,653.3207408433994,1764214315.8687837
